state,input
"[-10.872,-1.466,52.607,-0.920]","[1.649]"
"[-10.879,-1.401,52.603,-0.977]","[1.647]"
"[-10.885,-1.348,52.599,-0.991]","[1.646]"
"[-10.890,-1.275,52.594,-0.953]","[1.644]"
"[-10.895,-1.184,52.589,-0.866]","[1.642]"
"[-10.899,-1.085,52.584,-0.737]","[1.641]"
"[-10.902,-0.991,52.581,-0.571]","[1.640]"
"[-10.906,-0.911,52.579,-0.381]","[1.638]"
"[-10.910,-0.848,52.579,-0.192]","[1.637]"
"[-29.645,-0.232,42.120,0.312]","[4.850]"
"[-29.647,-0.249,42.118,-0.004]","[4.849]"
"[-29.650,-0.185,42.113,-0.242]","[4.849]"
"[-29.653,-0.033,42.106,-0.361]","[4.848]"
"[-29.654,0.214,42.101,-0.321]","[4.848]"
"[-29.653,0.554,42.100,-0.103]","[4.847]"
"[-29.650,0.938,42.101,0.231]","[4.847]"
"[-29.645,1.308,42.105,0.597]","[4.847]"
"[-29.638,1.607,42.110,0.911]","[4.846]"
"[-29.630,1.782,42.115,1.102]","[4.846]"
"[-29.620,1.804,42.120,1.154]","[4.845]"
"[-29.611,1.650,42.125,1.064]","[4.844]"
"[-29.602,1.295,42.130,0.830]","[4.844]"
"[-29.596,0.735,42.135,0.459]","[4.844]"
"[-29.592,0.046,42.138,-0.001]","[4.843]"
"[-29.592,-0.680,42.139,-0.495]","[4.843]"
"[-29.597,-1.348,42.137,-0.964]","[4.842]"
"[-29.606,-1.878,42.130,-1.358]","[4.841]"
"[-29.619,-2.238,42.120,-1.644]","[4.841]"
"[-29.632,-2.407,42.109,-1.798]","[4.840]"
"[-29.645,-2.366,42.099,-1.795]","[4.840]"
"[-29.656,-2.113,42.091,-1.624]","[4.839]"
"[-29.664,-1.717,42.086,-1.337]","[4.839]"
"[-29.669,-1.267,42.082,-1.002]","[4.838]"
"[-29.673,-0.848,42.079,-0.688]","[4.838]"
"[-29.674,-0.533,42.078,-0.448]","[4.838]"
"[-29.674,-0.328,42.077,-0.297]","[4.837]"
"[-29.673,-0.222,42.077,-0.234]","[4.837]"
"[-29.673,-0.205,42.077,-0.259]","[4.836]"
"[-29.673,-0.263,42.077,-0.362]","[4.836]"
"[1.367,51.058,54.087,-0.869]","[-0.176]"
"[1.490,18.491,54.069,-3.259]","[-0.237]"
"[1.433,-10.361,54.039,-4.697]","[-0.247]"
"[1.235,-33.622,54.003,-5.141]","[-0.241]"
"[0.944,-49.779,53.969,-4.680]","[-0.235]"
"[0.612,-57.321,53.941,-3.402]","[-0.225]"
"[0.283,-55.429,53.927,-1.446]","[-0.215]"
"[-0.006,-46.050,53.926,0.847]","[-0.211]"
"[-0.226,-31.825,53.937,3.084]","[-0.205]"
"[-0.344,-15.393,53.960,4.875]","[-0.202]"
"[-0.341,0.806,53.993,5.907]","[-0.199]"
"[-0.239,15.136,54.030,6.184]","[-0.197]"
"[-0.074,26.161,54.067,5.792]","[-0.196]"
"[0.119,32.446,54.097,4.812]","[-0.194]"
"[0.309,33.069,54.116,3.365]","[-0.193]"
"[0.478,29.154,54.124,1.700]","[-0.191]"
"[0.611,22.341,54.122,0.102]","[-0.189]"
"[0.694,14.268,54.114,-1.143]","[-0.188]"
"[0.718,6.399,54.100,-1.821]","[-0.185]"
"[0.694,-0.505,54.085,-1.997]","[-0.184]"
"[0.641,-5.857,54.070,-1.809]","[-0.182]"
"[0.576,-9.071,54.061,-1.393]","[-0.180]"
"[0.514,-9.788,54.057,-0.877]","[-0.178]"
"[0.462,-8.557,54.060,-0.359]","[-0.176]"
"[0.424,-6.154,54.064,0.070]","[-0.175]"
"[0.404,-3.357,54.069,0.321]","[-0.173]"
"[0.404,-0.834,54.072,0.337]","[-0.171]"
"[0.420,1.181,54.073,0.189]","[-0.169]"
"[0.444,2.561,54.073,-0.018]","[-0.167]"
"[0.468,3.179,54.071,-0.179]","[-0.166]"
"[4.042,-0.194,53.842,0.260]","[-0.716]"
"[4.042,-0.196,53.843,0.366]","[-0.714]"
"[4.041,-0.224,53.845,0.452]","[-0.714]"
"[4.038,-0.275,53.849,0.517]","[-0.713]"
"[4.036,-0.342,53.852,0.559]","[-0.713]"
"[4.033,-0.420,53.855,0.580]","[-0.712]"
"[4.032,-0.502,53.857,0.580]","[-0.711]"
"[4.032,-0.574,53.859,0.559]","[-0.710]"
"[4.031,-0.623,53.860,0.517]","[-0.710]"
"[4.029,-0.634,53.861,0.455]","[-0.709]"
"[4.025,-0.596,53.864,0.375]","[-0.709]"
"[4.020,-0.513,53.867,0.277]","[-0.708]"
"[4.016,-0.395,53.869,0.163]","[-0.707]"
"[4.013,-0.250,53.870,0.036]","[-0.707]"
"[4.013,-0.089,53.869,-0.101]","[-0.706]"
"[4.015,0.063,53.868,-0.225]","[-0.706]"
"[4.018,0.182,53.865,-0.313]","[-0.705]"
"[4.021,0.241,53.863,-0.339]","[-0.705]"
"[4.022,0.222,53.861,-0.292]","[-0.704]"
"[4.022,0.142,53.859,-0.203]","[-0.704]"
"[4.022,0.024,53.859,-0.118]","[-0.703]"
"[4.021,-0.107,53.859,-0.080]","[-0.702]"
"[4.020,-0.220,53.860,-0.122]","[-0.702]"
"[4.020,-0.262,53.861,-0.218]","[-0.702]"
"[4.019,-0.170,53.861,-0.333]","[-0.701]"
"[4.017,0.116,53.860,-0.429]","[-0.701]"
"[4.015,0.644,53.857,-0.455]","[-0.700]"
"[4.014,1.410,53.852,-0.303]","[-0.700]"
"[4.016,2.400,53.848,0.147]","[-0.699]"
"[4.025,3.598,53.845,1.018]","[-0.698]"
"[-1.722,-165.598,54.153,4.806]","[-0.273]"
"[-2.233,-160.973,54.173,-4.759]","[-0.149]"
"[-2.770,-167.419,54.142,-15.545]","[0.071]"
"[-3.372,-182.598,54.056,-26.921]","[0.159]"
"[-4.074,-203.219,53.920,-38.135]","[0.345]"
"[-4.911,-225.991,53.733,-48.438]","[0.542]"
"[-5.905,-247.724,53.499,-57.125]","[0.642]"
"[-7.024,-265.620,53.228,-63.678]","[0.848]"
"[-8.225,-276.984,52.932,-67.627]","[1.044]"
"[-9.465,-279.116,52.623,-68.500]","[1.151]"
"[-10.697,-270.517,52.314,-66.243]","[1.352]"
"[-11.872,-254.475,52.019,-62.476]","[1.559]"
"[-12.938,-235.475,51.755,-59.237]","[1.660]"
"[-13.843,-218.000,51.541,-58.562]","[1.868]"
"[-14.561,-205.879,51.379,-62.120]","[1.965]"
"[-15.167,-200.311,51.229,-70.088]","[2.173]"
"[-15.760,-201.841,51.037,-82.276]","[2.375]"
"[-16.441,-211.009,50.749,-98.491]","[2.483]"
"[-17.285,-227.541,50.326,-118.113]","[2.677]"
"[-18.282,-247.889,49.776,-138.805]","[2.783]"
"[-19.396,-267.685,49.123,-157.802]","[2.986]"
"[-20.595,-282.562,48.389,-172.339]","[3.089]"
"[-21.843,-288.828,47.599,-180.111]","[3.292]"
"[-23.100,-285.482,46.787,-180.653]","[3.498]"
"[-24.326,-272.198,45.987,-173.960]","[3.596]"
"[-25.483,-248.652,45.235,-160.027]","[3.799]"
"[-26.527,-215.252,44.562,-139.310]","[4.000]"
"[-27.417,-175.350,43.995,-114.113]","[4.104]"
"[-28.107,-133.035,43.556,-87.198]","[4.310]"
"[-28.552,-92.393,43.268,-61.330]","[4.409]"
"[27.195,1.352,44.269,-1.549]","[-4.941]"
"[27.201,1.221,44.262,-1.294]","[-4.940]"
"[27.206,1.143,44.257,-1.036]","[-4.936]"
"[27.209,1.118,44.254,-0.788]","[-4.935]"
"[27.212,1.155,44.253,-0.569]","[-4.932]"
"[27.215,1.262,44.253,-0.401]","[-4.929]"
"[27.219,1.446,44.253,-0.304]","[-4.927]"
"[27.225,1.709,44.252,-0.292]","[-4.925]"
"[27.232,2.008,44.251,-0.352]","[-4.923]"
"[27.241,2.294,44.249,-0.467]","[-4.920]"
"[27.252,2.518,44.247,-0.616]","[-4.918]"
"[27.264,2.637,44.245,-0.780]","[-4.917]"
"[27.276,2.644,44.242,-0.934]","[-4.914]"
"[27.288,2.542,44.238,-1.054]","[-4.912]"
"[27.300,2.330,44.233,-1.116]","[-4.910]"
"[27.309,2.019,44.227,-1.103]","[-4.907]"
"[27.317,1.647,44.221,-1.031]","[-4.906]"
"[27.323,1.259,44.215,-0.926]","[-4.903]"
"[27.327,0.902,44.211,-0.812]","[-4.902]"
"[27.328,0.614,44.209,-0.712]","[-4.900]"
"[27.329,0.407,44.209,-0.631]","[-4.897]"
"[27.329,0.287,44.208,-0.574]","[-4.896]"
"[27.329,0.259,44.207,-0.545]","[-4.894]"
"[27.329,0.322,44.204,-0.545]","[-4.893]"
"[27.330,0.450,44.201,-0.570]","[-4.892]"
"[27.332,0.613,44.197,-0.617]","[-4.890]"
"[27.335,0.777,44.194,-0.679]","[-4.889]"
"[27.339,0.914,44.192,-0.750]","[-4.888]"
"[27.343,1.006,44.190,-0.823]","[-4.887]"
"[27.348,1.036,44.188,-0.889]","[-4.885]"
"[-6.093,-0.254,53.640,0.484]","[0.725]"
"[-6.094,-0.220,53.643,0.547]","[0.725]"
"[-6.096,-0.177,53.646,0.576]","[0.724]"
"[-6.096,-0.125,53.649,0.562]","[0.724]"
"[-6.097,-0.065,53.651,0.503]","[0.724]"
"[-6.097,-0.007,53.654,0.411]","[0.724]"
"[-6.096,0.039,53.655,0.306]","[0.724]"
"[-6.096,0.062,53.656,0.205]","[0.723]"
"[-6.095,0.056,53.657,0.124]","[0.723]"
"[-6.095,0.018,53.656,0.062]","[0.723]"
"[-6.094,-0.049,53.656,0.019]","[0.723]"
"[-6.094,-0.143,53.655,-0.009]","[0.722]"
"[-6.095,-0.258,53.655,-0.023]","[0.722]"
"[-6.096,-0.376,53.656,-0.026]","[0.722]"
"[-6.098,-0.473,53.656,-0.021]","[0.721]"
"[-6.101,-0.527,53.656,-0.009]","[0.721]"
"[-6.104,-0.520,53.656,0.007]","[0.721]"
"[-6.107,-0.460,53.655,0.029]","[0.720]"
"[-6.109,-0.359,53.655,0.056]","[0.720]"
"[-6.111,-0.232,53.655,0.089]","[0.720]"
"[-6.112,-0.135,53.656,0.126]","[0.720]"
"[-6.111,-0.299,53.657,0.141]","[0.720]"
"[-6.110,-1.002,53.658,0.109]","[0.720]"
"[-6.108,-2.518,53.659,0.000]","[0.719]"
"[-6.108,-4.873,53.660,-0.188]","[0.719]"
"[-6.116,-7.090,53.660,-0.357]","[0.719]"
"[-6.141,-7.940,53.659,-0.386]","[0.719]"
"[-6.192,-6.196,53.655,-0.152]","[0.719]"
"[-6.267,-0.639,53.650,0.429]","[0.719]"
"[-6.338,9.918,53.645,1.278]","[0.719]"
"[-7.034,40.723,53.520,9.593]","[0.778]"
"[-6.683,57.723,53.584,10.205]","[0.778]"
"[-6.300,62.140,53.639,9.101]","[0.771]"
"[-5.935,56.200,53.680,6.760]","[0.762]"
"[-5.636,43.196,53.705,3.809]","[0.757]"
"[-5.452,26.420,53.712,0.875]","[0.750]"
"[-5.415,8.937,53.699,-1.506]","[0.746]"
"[-5.497,-7.094,53.673,-3.170]","[0.741]"
"[-5.652,-19.741,53.642,-4.043]","[0.738]"
"[-5.837,-27.071,53.612,-4.054]","[0.738]"
"[-6.014,-27.814,53.591,-3.203]","[0.737]"
"[-6.162,-23.340,53.579,-1.794]","[0.737]"
"[-6.268,-15.683,53.576,-0.205]","[0.737]"
"[-6.319,-6.875,53.582,1.188]","[0.737]"
"[-6.305,1.285,53.597,2.082]","[0.736]"
"[-6.244,7.937,53.616,2.486]","[0.736]"
"[-6.154,12.453,53.635,2.484]","[0.736]"
"[-6.057,14.205,53.650,2.161]","[0.736]"
"[-5.972,12.866,53.657,1.609]","[0.735]"
"[-5.908,9.299,53.658,0.958]","[0.735]"
"[-5.870,4.664,53.655,0.349]","[0.734]"
"[-5.864,0.125,53.651,-0.080]","[0.734]"
"[-5.894,-3.360,53.648,-0.232]","[0.734]"
"[-5.946,-5.642,53.647,-0.173]","[0.734]"
"[-6.005,-6.775,53.647,-0.015]","[0.733]"
"[-6.053,-6.812,53.648,0.134]","[0.733]"
"[-6.080,-5.871,53.650,0.186]","[0.732]"
"[-6.088,-4.319,53.653,0.148]","[0.732]"
"[-6.086,-2.590,53.655,0.050]","[0.732]"
"[-6.082,-1.116,53.655,-0.080]","[0.731]"
"[-10.981,-0.760,52.588,-0.387]","[1.598]"
"[-10.984,-0.771,52.584,-0.438]","[1.597]"
"[-10.987,-0.777,52.581,-0.455]","[1.597]"
"[-10.990,-0.776,52.580,-0.444]","[1.597]"
"[-10.994,-0.768,52.580,-0.411]","[1.597]"
"[-10.998,-0.754,52.580,-0.367]","[1.596]"
"[-11.001,-0.732,52.579,-0.321]","[1.596]"
"[-11.004,-0.705,52.578,-0.282]","[1.596]"
"[-11.006,-0.675,52.575,-0.244]","[1.595]"
"[-11.008,-0.647,52.572,-0.200]","[1.595]"
"[-11.010,-0.625,52.571,-0.143]","[1.595]"
"[-11.013,-0.614,52.571,-0.070]","[1.594]"
"[-11.015,-0.622,52.572,-0.001]","[1.594]"
"[-11.018,-0.658,52.574,0.039]","[1.594]"
"[-11.021,-0.732,52.575,0.027]","[1.594]"
"[-11.023,-0.836,52.575,-0.050]","[1.593]"
"[-11.026,-0.894,52.575,-0.147]","[1.593]"
"[-11.029,-0.813,52.574,-0.209]","[1.592]"
"[-11.033,-0.500,52.572,-0.179]","[1.592]"
"[-11.039,0.114,52.569,-0.015]","[1.592]"
"[-11.044,1.005,52.567,0.255]","[1.591]"
"[-11.044,2.126,52.567,0.590]","[1.591]"
"[-11.037,3.429,52.569,0.946]","[1.591]"
"[-11.020,4.849,52.575,1.286]","[1.590]"
"[-10.993,6.249,52.583,1.578]","[1.590]"
"[-10.961,7.476,52.593,1.795]","[1.589]"
"[-10.924,8.375,52.602,1.911]","[1.589]"
"[-10.884,8.821,52.610,1.905]","[1.587]"
"[-10.844,8.807,52.618,1.789]","[1.567]"
"[-10.805,8.356,52.624,1.582]","[1.556]"
"[-24.072,0.139,46.521,0.151]","[3.478]"
"[-24.070,-0.214,46.523,-0.286]","[3.478]"
"[-24.067,-0.909,46.533,-1.357]","[3.478]"
"[-24.065,-1.907,46.544,-2.905]","[3.479]"
"[-24.069,-3.142,46.547,-4.693]","[3.479]"
"[-24.081,-4.545,46.531,-6.482]","[3.479]"
"[-24.103,-5.851,46.490,-7.933]","[3.480]"
"[-24.135,-6.007,46.433,-8.294]","[3.480]"
"[-24.173,-3.759,46.371,-6.714]","[3.480]"
"[-24.215,2.143,46.315,-2.339]","[3.480]"
"[-24.254,12.812,46.279,5.482]","[3.480]"
"[-24.257,28.800,46.279,16.597]","[3.481]"
"[-24.189,50.520,46.332,30.652]","[3.481]"
"[-24.012,78.384,46.456,47.295]","[3.482]"
"[-23.693,112.281,46.666,65.964]","[3.478]"
"[-23.213,150.005,46.964,85.274]","[3.467]"
"[-22.556,188.827,47.352,103.632]","[3.399]"
"[-21.707,226.018,47.829,119.446]","[3.290]"
"[-20.661,258.995,48.390,131.335]","[3.208]"
"[-19.457,285.765,49.008,138.766]","[3.017]"
"[-18.147,304.480,49.648,141.416]","[2.915]"
"[-16.780,313.295,50.279,138.964]","[2.695]"
"[-15.405,311.130,50.869,131.391]","[2.480]"
"[-14.069,299.985,51.405,119.881]","[2.376]"
"[-12.813,282.623,51.877,105.921]","[2.164]"
"[-11.681,261.812,52.275,91.000]","[2.059]"
"[-10.705,240.231,52.594,76.447]","[1.847]"
"[-9.858,220.214,52.844,62.965]","[1.647]"
"[-9.103,204.007,53.038,51.101]","[1.549]"
"[-8.402,193.857,53.191,41.402]","[1.345]"
"[22.240,0.103,47.861,0.014]","[-3.658]"
"[22.240,0.157,47.861,-0.041]","[-3.658]"
"[22.241,0.210,47.861,-0.082]","[-3.658]"
"[22.243,0.259,47.861,-0.080]","[-3.658]"
"[22.244,0.299,47.859,-0.022]","[-3.658]"
"[22.245,0.330,47.858,0.046]","[-3.658]"
"[22.246,0.352,47.857,0.060]","[-3.658]"
"[22.247,0.366,47.857,-0.045]","[-3.658]"
"[22.249,0.367,47.860,-0.305]","[-3.658]"
"[22.251,0.327,47.863,-0.662]","[-3.658]"
"[22.253,0.216,47.863,-1.032]","[-3.658]"
"[22.254,-0.000,47.859,-1.330]","[-3.658]"
"[22.255,-0.341,47.850,-1.485]","[-3.658]"
"[22.255,-0.781,47.837,-1.466]","[-3.658]"
"[22.253,-1.284,47.824,-1.257]","[-3.658]"
"[22.247,-1.812,47.815,-0.839]","[-3.654]"
"[22.238,-2.328,47.813,-0.215]","[-3.629]"
"[22.226,-2.782,47.816,0.537]","[-3.616]"
"[22.212,-3.127,47.823,1.323]","[-3.595]"
"[22.196,-3.312,47.833,2.045]","[-3.588]"
"[22.181,-3.303,47.843,2.618]","[-3.579]"
"[22.166,-3.113,47.854,3.007]","[-3.575]"
"[22.153,-2.774,47.866,3.187]","[-3.574]"
"[22.141,-2.312,47.880,3.134]","[-3.574]"
"[22.133,-1.763,47.896,2.839]","[-3.574]"
"[22.126,-1.178,47.912,2.357]","[-3.574]"
"[22.123,-0.613,47.925,1.759]","[-3.574]"
"[22.122,-0.125,47.933,1.116]","[-3.574]"
"[22.124,0.242,47.934,0.495]","[-3.574]"
"[22.129,0.487,47.929,-0.049]","[-3.574]"
"[-25.347,-168.184,45.343,-123.386]","[4.100]"
"[-26.035,-158.320,44.811,-117.860]","[4.201]"
"[-26.681,-146.027,44.315,-109.384]","[4.397]"
"[-27.271,-130.682,43.871,-97.881]","[4.600]"
"[-27.791,-112.935,43.489,-84.118]","[4.698]"
"[-28.229,-93.749,43.172,-69.075]","[4.876]"
"[-28.572,-74.089,42.927,-53.732]","[4.952]"
"[-28.812,-54.928,42.756,-39.037]","[5.036]"
"[-28.961,-37.265,42.651,-25.819]","[5.069]"
"[-29.035,-22.105,42.601,-14.874]","[5.073]"
"[-29.052,-10.455,42.595,-7.000]","[5.072]"
"[-29.029,-3.018,42.622,-2.711]","[5.071]"
"[-28.984,0.722,42.663,-1.382]","[5.064]"
"[-28.936,1.580,42.697,-2.106]","[5.057]"
"[-28.907,0.375,42.703,-3.973]","[5.053]"
"[-28.909,-2.088,42.669,-6.163]","[5.046]"
"[-28.938,-5.051,42.607,-8.202]","[5.043]"
"[-28.985,-7.768,42.533,-9.702]","[5.038]"
"[-29.040,-9.491,42.468,-10.277]","[5.035]"
"[-29.096,-9.690,42.425,-9.676]","[5.034]"
"[-29.145,-8.695,42.400,-8.202]","[5.032]"
"[-29.185,-7.051,42.386,-6.292]","[5.031]"
"[-29.210,-5.304,42.375,-4.384]","[5.030]"
"[-29.219,-3.903,42.360,-2.838]","[5.029]"
"[-29.216,-2.926,42.344,-1.693]","[5.029]"
"[-29.210,-2.354,42.332,-0.909]","[5.027]"
"[-29.210,-2.170,42.328,-0.446]","[5.027]"
"[-29.220,-2.329,42.334,-0.264]","[5.025]"
"[-29.239,-2.685,42.346,-0.319]","[5.024]"
"[-29.260,-3.065,42.357,-0.567]","[5.023]"
"[-29.569,-1.975,42.088,-2.143]","[4.992]"
"[-29.577,-1.946,42.077,-2.018]","[4.991]"
"[-29.586,-1.890,42.069,-1.786]","[4.990]"
"[-29.594,-1.816,42.064,-1.497]","[4.990]"
"[-29.601,-1.738,42.060,-1.214]","[4.990]"
"[-29.608,-1.670,42.057,-1.000]","[4.989]"
"[-29.614,-1.624,42.054,-0.902]","[4.989]"
"[-29.620,-1.612,42.052,-0.905]","[4.988]"
"[-29.625,-1.642,42.049,-0.978]","[4.988]"
"[-29.631,-1.723,42.045,-1.089]","[4.987]"
"[-29.638,-1.860,42.040,-1.216]","[4.987]"
"[-29.645,-2.034,42.035,-1.367]","[4.986]"
"[-29.654,-2.220,42.028,-1.560]","[4.985]"
"[-29.663,-2.393,42.022,-1.812]","[4.985]"
"[-29.674,-2.534,42.015,-2.117]","[4.984]"
"[-29.685,-2.646,42.008,-2.370]","[4.984]"
"[-29.696,-2.736,41.999,-2.443]","[4.983]"
"[-29.707,-2.812,41.987,-2.205]","[4.983]"
"[-29.719,-2.891,41.973,-1.620]","[4.982]"
"[-29.730,-3.024,41.959,-1.010]","[4.982]"
"[-29.741,-3.269,41.950,-0.788]","[4.982]"
"[-29.753,-3.688,41.951,-1.366]","[4.981]"
"[-29.766,-4.260,41.964,-2.971]","[4.981]"
"[-29.782,-4.653,41.976,-5.076]","[4.980]"
"[-29.801,-4.456,41.974,-6.969]","[4.980]"
"[-29.825,-3.259,41.943,-7.938]","[4.979]"
"[-29.855,-0.543,41.878,-7.236]","[4.979]"
"[-29.879,4.638,41.796,-3.993]","[4.979]"
"[-29.884,13.334,41.727,2.695]","[4.978]"
"[-29.858,26.598,41.697,13.732]","[4.978]"
"[-5.683,-3.821,53.694,-1.384]","[0.779]"
"[-5.637,-12.455,53.685,-1.676]","[0.779]"
"[-5.608,-21.426,53.672,-1.780]","[0.779]"
"[-5.646,-26.051,53.658,-1.634]","[0.779]"
"[-5.803,-21.643,53.647,-1.179]","[0.778]"
"[-6.094,-4.534,53.641,-0.381]","[0.778]"
"[-6.393,24.874,53.641,0.677]","[0.778]"
"[-6.540,65.165,53.646,1.886]","[0.778]"
"[-6.376,114.920,53.657,3.134]","[0.778]"
"[-5.782,171.748,53.673,4.300]","[0.773]"
"[-4.812,229.367,53.693,5.211]","[0.738]"
"[-3.561,280.518,53.719,5.685]","[0.697]"
"[-2.126,317.946,53.748,5.536]","[0.562]"
"[-0.598,335.720,53.779,4.651]","[0.478]"
"[0.947,333.216,53.808,3.197]","[0.274]"
"[2.436,311.134,53.828,1.410]","[0.058]"
"[3.799,270.179,53.834,-0.473]","[-0.060]"
"[4.961,212.326,53.821,-2.219]","[-0.284]"
"[5.851,144.659,53.796,-3.604]","[-0.386]"
"[6.395,75.535,53.764,-4.411]","[-0.591]"
"[6.520,13.312,53.733,-4.420]","[-0.678]"
"[6.197,-34.953,53.708,-3.506]","[-0.807]"
"[5.576,-67.415,53.692,-1.925]","[-0.856]"
"[4.854,-83.532,53.687,-0.027]","[-0.867]"
"[4.225,-82.759,53.692,1.839]","[-0.863]"
"[3.843,-65.851,53.709,3.366]","[-0.852]"
"[3.694,-38.754,53.734,4.413]","[-0.847]"
"[3.722,-8.708,53.763,4.883]","[-0.836]"
"[3.872,17.045,53.791,4.679]","[-0.831]"
"[4.089,32.821,53.816,3.768]","[-0.824]"
"[26.597,-0.030,44.781,0.160]","[-4.762]"
"[26.606,-0.860,44.776,0.636]","[-4.761]"
"[26.606,-0.907,44.775,0.439]","[-4.761]"
"[26.594,0.509,44.783,-0.938]","[-4.760]"
"[26.568,3.736,44.801,-3.718]","[-4.760]"
"[26.545,7.794,44.815,-6.993]","[-4.759]"
"[26.549,11.370,44.806,-9.568]","[-4.758]"
"[26.603,13.152,44.758,-10.250]","[-4.758]"
"[26.717,11.855,44.662,-7.991]","[-4.758]"
"[26.855,6.316,44.552,-2.330]","[-4.757]"
"[26.970,-4.603,44.469,7.047]","[-4.757]"
"[27.015,-22.036,44.455,20.455]","[-4.756]"
"[26.947,-46.633,44.546,37.889]","[-4.756]"
"[26.747,-77.105,44.740,58.055]","[-4.756]"
"[26.402,-111.673,45.031,79.341]","[-4.747]"
"[25.898,-148.562,45.412,100.134]","[-4.728]"
"[25.224,-185.862,45.875,118.922]","[-4.633]"
"[24.388,-221.126,46.410,134.599]","[-4.457]"
"[23.397,-251.773,47.008,146.159]","[-4.349]"
"[22.261,-275.223,47.660,152.598]","[-4.124]"
"[20.999,-289.511,48.351,153.261]","[-4.015]"
"[19.671,-295.129,49.047,148.891]","[-3.794]"
"[18.345,-293.188,49.709,140.582]","[-3.579]"
"[17.091,-284.795,50.295,129.429]","[-3.472]"
"[15.960,-271.329,50.779,116.523]","[-3.263]"
"[14.944,-255.252,51.174,102.960]","[-3.155]"
"[14.015,-239.298,51.506,89.832]","[-2.953]"
"[13.147,-226.196,51.801,78.232]","[-2.748]"
"[12.317,-218.048,52.080,68.966]","[-2.645]"
"[11.503,-214.421,52.342,61.687]","[-2.443]"
"[-22.054,-19.500,47.761,-5.970]","[3.161]"
"[-22.130,-11.873,47.743,-2.486]","[3.165]"
"[-22.155,-2.999,47.748,1.247]","[3.173]"
"[-22.127,4.893,47.775,4.134]","[3.178]"
"[-22.051,10.024,47.820,5.351]","[3.180]"
"[-21.949,12.419,47.871,5.169]","[3.181]"
"[-21.846,12.554,47.915,4.133]","[3.182]"
"[-21.768,10.902,47.939,2.786]","[3.182]"
"[-21.733,7.982,47.933,1.596]","[3.182]"
"[-21.733,4.485,47.908,0.726]","[3.182]"
"[-21.753,1.142,47.880,0.260]","[3.183]"
"[-21.778,-1.312,47.864,0.286]","[3.183]"
"[-21.796,-2.357,47.871,0.819]","[3.183]"
"[-21.806,-2.313,47.894,1.606]","[3.184]"
"[-21.810,-1.713,47.923,2.321]","[3.184]"
"[-21.810,-1.089,47.948,2.643]","[3.184]"
"[-21.808,-0.852,47.959,2.348]","[3.185]"
"[-21.807,-0.930,47.959,1.622]","[3.185]"
"[-21.808,-1.130,47.954,0.750]","[3.186]"
"[-21.813,-1.259,47.948,0.018]","[3.186]"
"[-21.823,-1.168,47.946,-0.358]","[3.187]"
"[-21.836,-0.893,47.946,-0.436]","[3.187]"
"[-21.846,-0.513,47.947,-0.346]","[3.188]"
"[-21.850,-0.107,47.948,-0.214]","[3.188]"
"[-21.846,0.249,47.947,-0.148]","[3.189]"
"[-21.836,0.496,47.945,-0.159]","[3.189]"
"[-21.824,0.580,47.943,-0.241]","[3.190]"
"[-21.816,0.446,47.941,-0.384]","[3.190]"
"[-21.815,0.076,47.941,-0.577]","[3.191]"
"[-21.820,-0.413,47.941,-0.804]","[3.192]"
"[-28.879,-2.099,42.796,-1.437]","[4.763]"
"[-28.886,-2.128,42.795,-1.641]","[4.763]"
"[-28.894,-2.138,42.792,-1.897]","[4.762]"
"[-28.902,-2.125,42.785,-2.170]","[4.761]"
"[-28.911,-2.087,42.774,-2.420]","[4.760]"
"[-28.921,-2.025,42.759,-2.608]","[4.759]"
"[-28.930,-1.941,42.744,-2.693]","[4.759]"
"[-28.939,-1.839,42.730,-2.634]","[4.758]"
"[-28.945,-1.722,42.719,-2.409]","[4.757]"
"[-28.951,-1.601,42.711,-2.075]","[4.756]"
"[-28.956,-1.487,42.706,-1.705]","[4.755]"
"[-28.961,-1.393,42.701,-1.375]","[4.755]"
"[-28.966,-1.325,42.697,-1.142]","[4.755]"
"[-28.972,-1.270,42.693,-0.996]","[4.754]"
"[-28.978,-1.210,42.689,-0.907]","[4.754]"
"[-28.983,-1.125,42.686,-0.848]","[4.753]"
"[-28.988,-1.005,42.682,-0.797]","[4.753]"
"[-28.992,-0.872,42.679,-0.756]","[4.752]"
"[-28.995,-0.753,42.677,-0.734]","[4.752]"
"[-28.997,-0.679,42.674,-0.741]","[4.751]"
"[-28.999,-0.669,42.671,-0.780]","[4.751]"
"[-29.000,-0.716,42.669,-0.833]","[4.751]"
"[-29.002,-0.802,42.666,-0.879]","[4.751]"
"[-29.005,-0.911,42.662,-0.893]","[4.750]"
"[-29.009,-1.025,42.658,-0.859]","[4.750]"
"[-29.014,-1.131,42.653,-0.779]","[4.750]"
"[-29.020,-1.211,42.649,-0.663]","[4.750]"
"[-29.026,-1.250,42.645,-0.518]","[4.750]"
"[-29.031,-1.239,42.644,-0.358]","[4.750]"
"[-29.036,-1.192,42.644,-0.211]","[4.750]"
"[26.763,-2.133,44.601,-0.374]","[-5.041]"
"[26.791,2.750,44.587,-2.580]","[-5.030]"
"[26.826,6.054,44.568,-4.379]","[-5.025]"
"[26.862,7.728,44.544,-5.634]","[-5.018]"
"[26.898,8.176,44.517,-6.417]","[-5.014]"
"[26.935,7.804,44.487,-6.804]","[-5.009]"
