state,input
"[-25.767,0.058,45.957,0.047]","[3.793]"
"[-25.767,0.042,45.957,0.027]","[3.793]"
"[-25.766,0.016,45.957,0.016]","[3.793]"
"[-25.766,0.001,45.957,-0.002]","[3.793]"
"[-25.766,-0.023,45.957,-0.012]","[3.793]"
"[-25.766,-0.035,45.957,-0.028]","[3.793]"
"[-25.767,-0.054,45.957,-0.035]","[3.793]"
"[-25.767,-0.063,45.956,-0.047]","[3.793]"
"[-25.766,0.876,45.961,4.436]","[3.714]"
"[-25.758,7.282,45.978,12.939]","[3.636]"
"[-25.732,18.640,46.016,24.418]","[3.557]"
"[-25.678,34.875,46.078,37.631]","[3.478]"
"[-25.589,54.193,46.169,53.123]","[3.400]"
"[-25.458,76.776,46.291,69.353]","[3.321]"
"[-25.280,101.021,46.447,86.526]","[3.243]"
"[-25.052,126.978,46.637,103.435]","[3.164]"
"[-24.772,153.366,46.861,119.930]","[3.086]"
"[-24.439,180.063,47.116,135.257]","[3.007]"
"[-24.052,206.137,47.401,149.015]","[2.929]"
"[-23.615,231.289,47.711,160.965]","[2.850]"
"[-23.129,254.951,48.042,170.535]","[2.772]"
"[-22.597,276.667,48.391,178.018]","[2.693]"
"[-22.024,296.237,48.752,182.710]","[2.615]"
"[-26.929,0.442,44.976,0.351]","[4.018]"
"[-26.928,0.438,44.976,0.345]","[4.018]"
"[-26.927,0.411,44.977,0.320]","[4.018]"
"[-26.927,0.383,44.978,0.305]","[4.018]"
"[-26.926,0.345,44.978,0.262]","[4.018]"
"[-26.925,0.298,44.979,0.242]","[4.018]"
"[-26.925,0.255,44.979,0.188]","[4.018]"
"[-26.924,0.196,44.980,0.164]","[4.018]"
"[-26.924,0.153,44.980,0.105]","[4.018]"
"[-26.924,0.089,44.980,0.083]","[4.018]"
"[-26.923,0.050,44.980,0.023]","[4.018]"
"[-26.923,-0.011,44.980,0.005]","[4.018]"
"[-26.923,-0.042,44.980,-0.050]","[4.018]"
"[-26.924,-0.098,44.980,-0.062]","[4.018]"
"[-26.924,-0.118,44.980,-0.108]","[4.018]"
"[-26.924,-0.164,44.980,-0.113]","[4.018]"
"[-26.924,-0.173,44.980,-0.149]","[4.018]"
"[-26.925,-0.206,44.979,-0.147]","[4.018]"
"[-26.925,-0.203,44.979,-0.171]","[4.018]"
"[-26.925,-0.223,44.979,-0.162]","[4.018]"
"[-26.926,-0.211,44.978,-0.174]","[4.018]"
"[-26.926,-0.219,44.978,-0.159]","[4.018]"
"[-26.927,-0.199,44.978,-0.161]","[4.018]"
"[-26.927,-0.195,44.977,-0.143]","[4.018]"
"[-26.927,-0.170,44.977,-0.136]","[4.018]"
"[-26.928,-0.158,44.977,-0.116]","[4.018]"
"[-26.928,-0.130,44.977,-0.102]","[4.018]"
"[-26.928,-0.112,44.976,-0.082]","[4.018]"
"[-26.928,-0.085,44.976,-0.064]","[4.018]"
"[-26.928,-0.064,44.976,-0.046]","[4.018]"
"[-26.928,-0.039,44.976,-0.027]","[4.018]"
"[-26.928,-0.017,44.976,-0.011]","[4.018]"
"[-26.928,0.003,44.976,0.008]","[4.018]"
"[-26.928,0.023,44.976,0.018]","[4.018]"
"[-26.928,0.037,44.976,0.036]","[4.018]"
"[-26.928,0.054,44.976,0.042]","[4.018]"
"[-26.928,0.062,44.976,0.055]","[4.018]"
"[-26.928,0.074,44.977,0.057]","[4.018]"
"[-26.928,0.077,44.977,0.067]","[4.018]"
"[-26.928,0.084,44.977,0.064]","[4.018]"
"[-0.258,-13.396,54.998,-0.192]","[-0.050]"
"[-0.300,-29.292,54.998,0.413]","[0.030]"
"[-0.380,-50.037,54.997,-1.773]","[0.110]"
"[-0.505,-74.864,54.995,-0.205]","[0.190]"
"[-0.682,-102.718,54.992,-3.249]","[0.270]"
"[-0.918,-132.834,54.986,-2.432]","[0.350]"
"[-1.215,-164.174,54.977,-6.538]","[0.430]"
"[-1.575,-196.032,54.964,-7.286]","[0.510]"
"[-1.999,-227.453,54.944,-12.649]","[0.590]"
"[-2.484,-257.838,54.916,-15.633]","[0.670]"
"[-3.029,-286.391,54.878,-22.266]","[0.750]"
"[-3.628,-312.616,54.828,-27.776]","[0.830]"
"[-4.276,-336.001,54.765,-35.397]","[0.910]"
"[-4.969,-356.077,54.687,-43.218]","[0.990]"
"[-5.698,-372.774,54.592,-51.254]","[1.070]"
"[-6.456,-385.517,54.480,-60.681]","[1.150]"
"[-7.233,-391.725,54.354,-66.087]","[1.150]"
"[-8.012,-387.015,54.214,-73.746]","[1.150]"
"[-8.773,-373.989,54.065,-74.916]","[1.150]"
"[-9.499,-351.937,53.911,-78.498]","[1.150]"
"[-10.175,-324.185,53.758,-74.627]","[1.150]"
"[-10.789,-289.736,53.610,-72.957]","[1.150]"
"[-11.331,-252.238,53.473,-64.369]","[1.150]"
"[-11.794,-210.572,53.350,-57.746]","[1.150]"
"[-12.173,-168.217,53.246,-45.898]","[1.150]"
"[-12.465,-124.199,53.165,-35.786]","[1.150]"
"[-12.671,-81.384,53.106,-22.811]","[1.150]"
"[-12.792,-39.212,53.072,-11.253]","[1.150]"
"[-12.831,0.381,53.061,0.649]","[1.150]"
"[-12.793,37.350,53.073,11.652]","[1.150]"
"[-12.685,70.850,53.106,20.743]","[1.150]"
"[-12.514,100.173,53.156,29.704]","[1.150]"
"[-12.288,125.566,53.221,35.026]","[1.150]"
"[-12.017,145.737,53.297,41.182]","[1.150]"
"[-11.710,161.898,53.381,42.619]","[1.150]"
"[-11.375,172.351,53.470,45.898]","[1.150]"
"[-11.024,179.047,53.559,44.021]","[1.150]"
"[-10.665,180.117,53.648,44.832]","[1.150]"
"[-10.307,177.957,53.734,40.625]","[1.150]"
"[-9.958,170.769,53.814,39.589]","[1.150]"
"[-10.722,-4.519,53.607,-1.206]","[1.306]"
"[-10.730,-3.725,53.605,-0.790]","[1.306]"
"[-10.737,-2.802,53.604,-0.791]","[1.306]"
"[-10.742,-1.982,53.603,-0.362]","[1.306]"
"[-10.745,-1.070,53.602,-0.358]","[1.306]"
"[-10.746,-0.300,53.602,0.038]","[1.306]"
"[-10.746,0.520,53.602,0.053]","[1.306]"
"[-10.745,1.181,53.602,0.376]","[1.306]"
"[-10.742,1.846,53.603,0.407]","[1.306]"
"[-10.738,2.355,53.604,0.629]","[1.306]"
"[-10.732,2.824,53.605,0.680]","[1.306]"
"[-10.726,3.161,53.607,0.787]","[1.306]"
"[-10.720,3.417,53.608,0.859]","[1.306]"
"[-10.713,3.578,53.610,0.849]","[1.306]"
"[-10.706,3.624,53.612,0.940]","[1.306]"
"[-10.699,3.621,53.613,0.825]","[1.306]"
"[-10.692,3.481,53.615,0.928]","[1.306]"
"[-10.685,3.338,53.617,0.730]","[1.306]"
"[-10.679,3.050,53.618,0.836]","[1.306]"
"[-10.673,2.799,53.620,0.585]","[1.306]"
"[-10.668,2.409,53.621,0.682]","[1.306]"
"[-10.663,2.088,53.622,0.411]","[1.306]"
"[-10.660,1.645,53.623,0.486]","[1.306]"
"[-10.657,1.291,53.624,0.229]","[1.306]"
"[-10.655,0.844,53.624,0.272]","[1.306]"
"[-10.653,0.492,53.624,0.057]","[1.306]"
"[-10.653,0.083,53.624,0.060]","[1.306]"
"[-10.653,-0.239,53.624,-0.091]","[1.306]"
"[-10.654,-0.576,53.624,-0.132]","[1.306]"
"[-10.656,-0.844,53.624,-0.205]","[1.306]"
"[-10.658,-1.087,53.623,-0.289]","[1.306]"
"[-10.660,-1.288,53.623,-0.280]","[1.306]"
"[-10.663,-1.426,53.622,-0.401]","[1.306]"
"[-10.666,-1.553,53.621,-0.317]","[1.306]"
"[-10.669,-1.587,53.620,-0.463]","[1.306]"
"[-10.672,-1.640,53.620,-0.317]","[1.306]"
"[-10.676,-1.579,53.619,-0.475]","[1.306]"
"[-10.679,-1.564,53.618,-0.288]","[1.306]"
"[-10.682,-1.428,53.617,-0.442]","[1.306]"
"[-10.685,-1.356,53.617,-0.237]","[1.306]"
"[24.006,0.278,47.109,-0.182]","[-3.918]"
"[24.006,0.211,47.109,-0.137]","[-3.918]"
"[24.007,0.141,47.109,-0.091]","[-3.918]"
"[24.007,0.075,47.109,-0.048]","[-3.918]"
"[24.007,0.010,47.109,-0.004]","[-3.918]"
"[24.007,-0.049,47.109,0.033]","[-3.918]"
"[24.007,-0.104,47.109,0.071]","[-3.918]"
"[24.006,-0.151,47.109,0.099]","[-3.918]"
"[24.006,-0.191,47.109,0.128]","[-3.918]"
"[24.006,-0.224,47.109,0.146]","[-3.918]"
"[24.005,-0.249,47.110,0.166]","[-3.918]"
"[24.005,-0.266,47.110,0.173]","[-3.918]"
"[24.004,-0.275,47.110,0.182]","[-3.918]"
"[24.004,-0.278,47.111,0.179]","[-3.918]"
"[24.003,-0.272,47.111,0.180]","[-3.918]"
"[24.003,-0.262,47.111,0.168]","[-3.918]"
"[24.002,-0.245,47.112,0.161]","[-3.918]"
"[24.002,-0.225,47.112,0.143]","[-3.918]"
"[24.001,-0.199,47.112,0.130]","[-3.918]"
"[24.001,-0.173,47.113,0.108]","[-3.918]"
"[24.001,-0.141,47.113,0.092]","[-3.918]"
"[24.000,-0.112,47.113,0.068]","[-3.918]"
"[24.000,-0.079,47.113,0.051]","[-3.918]"
"[24.000,-0.050,47.113,0.027]","[-3.918]"
"[24.000,-0.019,47.113,0.011]","[-3.918]"
"[24.000,0.008,47.113,-0.010]","[-3.918]"
"[24.000,0.034,47.113,-0.024]","[-3.918]"
"[24.000,0.056,47.113,-0.042]","[-3.918]"
"[24.000,0.077,47.113,-0.051]","[-3.918]"
"[24.000,0.092,47.113,-0.065]","[-3.918]"
"[24.001,0.105,47.113,-0.070]","[-3.918]"
"[24.001,0.113,47.113,-0.079]","[-3.918]"
"[24.001,0.120,47.113,-0.079]","[-3.918]"
"[24.001,0.121,47.112,-0.083]","[-3.918]"
"[24.002,0.122,47.112,-0.080]","[-3.918]"
"[24.002,0.116,47.112,-0.080]","[-3.918]"
"[24.002,0.111,47.112,-0.073]","[-3.918]"
"[24.002,0.101,47.112,-0.070]","[-3.918]"
"[24.002,0.092,47.112,-0.060]","[-3.918]"
"[24.003,0.079,47.111,-0.055]","[-3.918]"
"[-2.579,0.500,54.926,0.528]","[0.125]"
"[-2.578,0.586,54.926,-0.537]","[0.125]"
"[-2.577,0.535,54.927,0.649]","[0.125]"
"[-2.576,0.610,54.927,-0.614]","[0.125]"
"[-2.575,0.522,54.927,0.685]","[0.125]"
"[-2.574,0.579,54.927,-0.609]","[0.125]"
"[-2.573,0.470,54.927,0.632]","[0.125]"
"[-2.572,0.505,54.927,-0.521]","[0.125]"
"[-2.571,0.390,54.927,0.497]","[0.125]"
"[-2.570,0.398,54.927,-0.363]","[0.125]"
"[-2.570,0.292,54.927,0.298]","[0.125]"
"[-2.569,0.272,54.927,-0.155]","[0.125]"
"[-2.569,0.189,54.927,0.063]","[0.125]"
"[-2.569,0.141,54.927,0.075]","[0.125]"
"[-2.568,0.089,54.927,-0.179]","[0.125]"
"[-2.568,0.018,54.927,0.296]","[0.125]"
"[-2.569,0.001,54.927,-0.395]","[0.125]"
"[-2.569,-0.087,54.927,0.478]","[0.125]"
"[-2.569,-0.070,54.927,-0.557]","[0.125]"
"[-2.569,-0.166,54.927,0.596]","[0.125]"
"[-2.570,-0.121,54.927,-0.643]","[0.125]"
"[-2.570,-0.215,54.927,0.635]","[0.125]"
"[-2.571,-0.151,54.927,-0.644]","[0.125]"
"[-2.571,-0.233,54.927,0.589]","[0.125]"
"[-2.572,-0.161,54.927,-0.558]","[0.125]"
"[-2.572,-0.222,54.927,0.465]","[0.125]"
"[-2.572,-0.153,54.927,-0.398]","[0.125]"
"[-2.573,-0.187,54.927,0.279]","[0.125]"
"[-2.573,-0.131,54.927,-0.186]","[0.125]"
"[-2.574,-0.133,54.927,0.055]","[0.125]"
"[-2.574,-0.098,54.927,0.051]","[0.125]"
"[-2.574,-0.069,54.927,-0.176]","[0.125]"
"[-2.574,-0.059,54.927,0.280]","[0.125]"
"[-2.575,-0.001,54.927,-0.384]","[0.125]"
"[-2.575,-0.018,54.927,0.472]","[0.125]"
"[-2.575,0.062,54.927,-0.541]","[0.125]"
"[-2.575,0.023,54.927,0.600]","[0.125]"
"[-2.575,0.116,54.927,-0.626]","[0.125]"
"[-2.575,0.060,54.927,0.648]","[0.125]"
"[-2.575,0.155,54.927,-0.627]","[0.125]"
"[-18.919,-0.068,50.436,-0.031]","[2.588]"
"[-18.919,-0.085,50.436,-0.039]","[2.588]"
"[-18.919,-0.103,50.436,-0.047]","[2.588]"
"[-18.919,-0.112,50.436,-0.051]","[2.588]"
"[-18.919,-0.121,50.436,-0.056]","[2.588]"
"[-18.920,-0.123,50.436,-0.056]","[2.588]"
"[-18.920,-0.124,50.436,-0.058]","[2.588]"
"[-18.920,-0.120,50.435,-0.053]","[2.588]"
"[-18.921,-0.114,50.435,-0.054]","[2.588]"
"[-18.921,-0.105,50.435,-0.045]","[2.588]"
"[-18.921,-0.094,50.435,-0.045]","[2.588]"
"[-18.921,-0.081,50.435,-0.033]","[2.588]"
"[-18.922,-0.066,50.435,-0.033]","[2.588]"
"[-18.922,-0.052,50.435,-0.018]","[2.588]"
"[-18.922,-0.034,50.435,-0.019]","[2.588]"
"[-18.922,-0.021,50.435,-0.003]","[2.588]"
"[-18.922,-0.003,50.435,-0.004]","[2.588]"
"[-18.922,0.010,50.435,0.012]","[2.588]"
"[-18.922,0.027,50.435,0.009]","[2.588]"
"[-18.922,0.036,50.435,0.025]","[2.588]"
"[-18.922,0.051,50.435,0.019]","[2.588]"
"[-18.922,0.056,50.435,0.035]","[2.588]"
"[-18.922,0.069,50.435,0.027]","[2.588]"
"[-18.922,0.070,50.435,0.042]","[2.588]"
"[-18.922,0.080,50.435,0.032]","[2.588]"
"[-18.921,0.077,50.435,0.045]","[2.588]"
"[-18.921,0.083,50.435,0.034]","[2.588]"
"[-18.921,0.077,50.435,0.045]","[2.588]"
"[-18.921,0.081,50.435,0.032]","[2.588]"
"[-18.921,0.071,50.435,0.043]","[2.588]"
"[-18.921,0.073,50.435,0.028]","[2.588]"
"[-18.921,0.061,50.435,0.038]","[2.588]"
"[-18.921,0.061,50.435,0.023]","[2.588]"
"[-18.922,-1.929,50.432,-3.803]","[2.667]"
"[-18.935,-10.288,50.418,-9.873]","[2.747]"
"[-18.969,-23.726,50.389,-18.630]","[2.826]"
"[-19.035,-42.133,50.342,-28.413]","[2.905]"
"[-19.141,-63.728,50.273,-40.563]","[2.984]"
"[-19.293,-88.354,50.179,-53.474]","[3.064]"
"[-19.496,-114.451,50.058,-67.994]","[3.143]"
"[-20.798,-3.809,49.406,-1.957]","[2.882]"
"[-20.804,-2.130,49.403,-1.077]","[2.882]"
"[-20.806,-0.534,49.401,-0.218]","[2.882]"
"[-20.806,0.966,49.402,0.568]","[2.882]"
"[-20.803,2.326,49.404,1.294]","[2.882]"
"[-20.797,3.535,49.407,1.928]","[2.882]"
"[-20.789,4.568,49.411,2.471]","[2.882]"
"[-20.779,5.416,49.416,2.916]","[2.882]"
"[-20.768,6.075,49.423,3.251]","[2.882]"
"[-20.755,6.535,49.429,3.494]","[2.882]"
"[-20.742,6.812,49.437,3.621]","[2.882]"
"[-20.728,6.896,49.444,3.669]","[2.882]"
"[-20.714,6.821,49.451,3.604]","[2.882]"
"[-20.701,6.573,49.458,3.482]","[2.882]"
"[-20.688,6.203,49.465,3.259]","[2.882]"
"[-20.676,5.693,49.471,3.003]","[2.882]"
"[-20.665,5.104,49.477,2.665]","[2.882]"
"[-20.656,4.416,49.482,2.319]","[2.882]"
"[-20.648,3.693,49.486,1.912]","[2.882]"
"[-20.641,2.914,49.489,1.522]","[2.882]"
"[-20.636,2.145,49.492,1.093]","[2.882]"
"[-20.633,1.358,49.494,0.700]","[2.882]"
"[-20.631,0.620,49.495,0.291]","[2.882]"
"[-20.630,-0.101,49.495,-0.068]","[2.882]"
"[-20.631,-0.745,49.494,-0.424]","[2.882]"
"[-20.633,-1.343,49.493,-0.720]","[2.882]"
"[-20.636,-1.845,49.492,-0.997]","[2.882]"
"[-20.641,-2.284,49.489,-1.213]","[2.882]"
"[-20.646,-2.619,49.487,-1.398]","[2.882]"
"[-20.651,-2.880,49.484,-1.524]","[2.882]"
"[-20.657,-3.041,49.481,-1.613]","[2.882]"
"[-20.663,-3.127,49.477,-1.651]","[2.882]"
"[-20.669,-3.122,49.474,-1.649]","[2.882]"
"[-20.676,-3.050,49.471,-1.608]","[2.882]"
"[-20.682,-2.904,49.468,-1.528]","[2.882]"
"[-20.687,-2.703,49.465,-1.422]","[2.882]"
"[-20.692,-2.449,49.462,-1.283]","[2.882]"
"[-20.697,-2.157,49.460,-1.132]","[2.882]"
"[-20.701,-1.833,49.457,-0.954]","[2.882]"
"[-20.704,-1.489,49.456,-0.777]","[2.882]"
"[-10.497,-0.809,53.666,-0.179]","[1.281]"
"[-10.499,-0.975,53.665,-0.281]","[1.281]"
"[-10.501,-1.122,53.665,-0.199]","[1.281]"
"[-10.504,-1.188,53.664,-0.382]","[1.281]"
"[-10.506,-1.289,53.664,-0.193]","[1.281]"
"[-10.509,-1.262,53.663,-0.436]","[1.281]"
"[-10.511,-1.315,53.662,-0.170]","[1.281]"
"[-10.514,-1.208,53.662,-0.442]","[1.281]"
"[-10.517,-1.216,53.661,-0.135]","[1.281]"
"[-10.519,-1.051,53.660,-0.405]","[1.281]"
"[-10.521,-1.019,53.660,-0.096]","[1.281]"
"[-10.523,-0.820,53.660,-0.331]","[1.281]"
"[-10.525,-0.753,53.659,-0.057]","[1.281]"
"[-10.526,-0.545,53.659,-0.231]","[1.281]"
"[-10.527,-0.452,53.658,-0.025]","[1.281]"
"[-10.528,-0.258,53.658,-0.117]","[1.281]"
"[-10.528,-0.147,53.658,0.000]","[1.281]"
"[-10.529,0.014,53.658,-0.001]","[1.281]"
"[-10.528,0.134,53.658,0.017]","[1.281]"
"[-10.528,0.248,53.658,0.105]","[1.281]"
"[-10.528,0.369,53.658,0.025]","[1.281]"
"[-10.527,0.430,53.659,0.192]","[1.281]"
"[-10.526,0.542,53.659,0.029]","[1.281]"
"[-10.525,0.551,53.659,0.253]","[1.281]"
"[-10.524,0.647,53.659,0.029]","[1.281]"
"[-10.523,0.609,53.660,0.283]","[1.281]"
"[-10.521,0.683,53.660,0.028]","[1.281]"
"[-10.520,0.608,53.660,0.283]","[1.281]"
"[-10.519,0.656,53.660,0.029]","[1.281]"
"[-10.518,0.557,53.661,0.254]","[1.281]"
"[-10.517,0.576,53.661,0.033]","[1.281]"
"[-10.516,0.468,53.661,0.203]","[1.281]"
"[-10.515,0.458,53.661,0.039]","[1.281]"
"[-10.514,0.354,53.662,0.136]","[1.281]"
"[-10.514,0.317,53.662,0.047]","[1.281]"
"[-10.513,0.229,53.662,0.061]","[1.281]"
"[-10.513,0.170,53.662,0.056]","[1.281]"
"[-10.513,0.105,53.662,-0.012]","[1.281]"
"[-10.513,0.029,53.662,0.064]","[1.281]"
"[-10.513,-0.006,53.662,-0.076]","[1.281]"
"[28.849,0.332,42.920,-0.298]","[-4.850]"
"[28.850,0.317,42.919,-0.287]","[-4.850]"
"[28.850,0.297,42.918,-0.264]","[-4.850]"
"[28.851,0.267,42.918,-0.242]","[-4.850]"
"[28.852,0.237,42.917,-0.209]","[-4.850]"
"[28.852,0.198,42.917,-0.179]","[-4.850]"
"[28.852,0.162,42.917,-0.140]","[-4.850]"
"[28.853,0.118,42.916,-0.107]","[-4.850]"
"[28.853,0.080,42.916,-0.067]","[-4.850]"
"[28.853,0.037,42.916,-0.034]","[-4.850]"
"[28.853,0.002,42.916,0.004]","[-4.850]"
"[28.853,-0.038,42.916,0.032]","[-4.850]"
"[28.853,-0.066,42.916,0.065]","[-4.850]"
"[28.853,-0.100,42.916,0.087]","[-4.850]"
"[28.853,-0.120,42.916,0.113]","[-4.850]"
"[28.853,-0.145,42.917,0.127]","[-4.850]"
"[28.852,-0.156,42.917,0.144]","[-4.850]"
"[28.852,-0.172,42.917,0.150]","[-4.850]"
"[28.852,-0.173,42.917,0.159]","[-4.850]"
"[28.851,-0.180,42.918,0.157]","[-4.850]"
"[28.851,-0.173,42.918,0.158]","[-4.850]"
"[28.851,-0.172,42.918,0.149]","[-4.850]"
"[28.851,-0.158,42.918,0.143]","[-4.850]"
"[28.850,-0.151,42.919,0.130]","[-4.850]"
"[28.850,-0.132,42.919,0.119]","[-4.850]"
"[28.850,-0.120,42.919,0.102]","[-4.850]"
"[28.850,-0.099,42.919,0.089]","[-4.850]"
"[28.849,-0.420,42.924,4.865]","[-4.771]"
"[28.843,-5.463,42.944,14.748]","[-4.692]"
"[28.822,-15.469,42.986,27.942]","[-4.613]"
"[28.777,-30.265,43.058,43.379]","[-4.534]"
"[28.698,-48.123,43.162,61.284]","[-4.455]"
"[28.581,-69.188,43.304,80.290]","[-4.376]"
"[28.420,-91.944,43.485,100.309]","[-4.297]"
"[28.212,-116.444,43.705,120.214]","[-4.218]"
"[27.954,-141.461,43.965,139.679]","[-4.139]"
"[27.645,-166.923,44.263,157.918]","[-4.060]"
"[27.287,-191.891,44.596,174.491]","[-3.981]"
"[26.879,-216.160,44.959,189.016]","[-3.902]"
"[26.424,-239.088,45.349,201.024]","[-3.823]"
"[-25.189,-9.580,46.407,-6.767]","[3.703]"
"[-25.208,-10.036,46.393,-7.078]","[3.703]"
"[-25.229,-10.210,46.379,-7.193]","[3.703]"
"[-25.249,-10.120,46.365,-7.126]","[3.703]"
"[-25.269,-9.792,46.351,-6.885]","[3.703]"
"[-25.288,-9.243,46.338,-6.500]","[3.703]"
"[-25.306,-8.517,46.325,-5.975]","[3.703]"
"[-25.322,-7.629,46.314,-5.353]","[3.703]"
"[-25.336,-6.631,46.304,-4.634]","[3.703]"
"[-25.348,-5.536,46.295,-3.867]","[3.703]"
"[-25.358,-4.400,46.288,-3.049]","[3.703]"
"[-25.366,-3.230,46.283,-2.231]","[3.703]"
"[-25.371,-2.082,46.279,-1.406]","[3.703]"
"[-25.374,-0.957,46.277,-0.621]","[3.703]"
"[-25.375,0.094,46.277,0.133]","[3.703]"
"[-25.374,1.076,46.278,0.815]","[3.703]"
"[-25.371,1.946,46.280,1.436]","[3.703]"
"[-25.366,2.714,46.284,1.965]","[3.703]"
"[-25.360,3.347,46.288,2.414]","[3.703]"
"[-25.353,3.860,46.293,2.763]","[3.703]"
"[-25.345,4.232,46.299,3.023]","[3.703]"
"[-25.336,4.479,46.305,3.186]","[3.703]"
"[-25.327,4.592,46.312,3.259]","[3.703]"
"[-25.318,4.589,46.318,3.247]","[3.703]"
"[-25.309,4.469,46.325,3.155]","[3.703]"
"[-25.300,4.252,46.331,2.996]","[3.703]"
"[-25.292,3.945,46.336,2.770]","[3.703]"
"[-25.284,3.564,46.342,2.500]","[3.703]"
"[-25.277,3.127,46.346,2.181]","[3.703]"
"[-25.272,2.641,46.350,1.843]","[3.703]"
"[-25.267,2.133,46.354,1.474]","[3.703]"
"[-25.263,1.603,46.356,1.109]","[3.703]"
"[-25.260,1.082,46.358,0.731]","[3.703]"
"[-25.259,0.564,46.359,0.378]","[3.703]"
"[-25.258,0.082,46.360,0.026]","[3.703]"
"[-25.258,-0.378,46.359,-0.283]","[3.703]"
"[-25.260,-0.782,46.359,-0.578]","[3.703]"
"[-25.261,-1.149,46.357,-0.821]","[3.703]"
"[-25.264,-1.447,46.355,-1.042]","[3.703]"
"[-25.267,-1.701,46.353,-1.204]","[3.703]"
"[24.192,0.486,46.972,-0.314]","[-3.951]"
"[24.192,0.344,46.972,-0.227]","[-3.951]"
"[24.193,0.213,46.971,-0.134]","[-3.951]"
"[24.193,0.079,46.971,-0.049]","[-3.951]"
"[24.193,-0.040,46.971,0.034]","[-3.951]"
"[24.193,-0.155,46.971,0.107]","[-3.951]"
"[24.193,-0.254,46.972,0.173]","[-3.951]"
"[24.192,-0.342,46.972,0.231]","[-3.951]"
"[24.192,-0.413,46.973,0.277]","[-3.951]"
"[24.191,-0.470,46.973,0.316]","[-3.951]"
"[24.190,-0.512,46.974,0.340]","[-3.951]"
"[24.189,-0.536,46.975,0.360]","[-3.951]"
"[24.188,-0.549,46.975,0.362]","[-3.951]"
"[24.186,-0.543,46.976,0.363]","[-3.951]"
"[24.185,-0.530,46.977,0.347]","[-3.951]"
"[24.184,-0.499,46.977,0.333]","[-3.951]"
"[24.183,-0.465,46.978,0.303]","[-3.951]"
"[24.182,-0.416,46.979,0.276]","[-3.951]"
"[24.182,-0.367,46.979,0.236]","[-3.951]"
"[24.181,-0.306,46.980,0.203]","[-3.951]"
"[24.181,-0.249,46.980,0.157]","[-3.951]"
"[24.180,-0.184,46.980,0.121]","[-3.951]"
"[24.180,-0.125,46.980,0.075]","[-3.951]"
"[24.180,-0.062,46.980,0.040]","[-3.951]"
"[24.180,-0.009,46.981,-0.002]","[-3.951]"
"[24.180,0.047,46.980,-0.033]","[-3.951]"
"[24.180,0.092,46.980,-0.068]","[-3.951]"
"[24.180,0.136,46.980,-0.093]","[-3.951]"
"[24.180,0.169,46.980,-0.118]","[-3.951]"
"[24.181,0.199,46.980,-0.135]","[-3.951]"
"[24.181,0.219,46.980,-0.150]","[-3.951]"
"[24.182,0.235,46.979,-0.158]","[-3.951]"
"[24.182,0.241,46.979,-0.164]","[-3.951]"
"[24.182,0.243,46.979,-0.163]","[-3.951]"
"[24.183,0.237,46.978,-0.160]","[-3.951]"
"[24.183,0.227,46.978,-0.152]","[-3.951]"
"[24.184,0.212,46.978,-0.142]","[-3.951]"
"[24.184,0.193,46.977,-0.129]","[-3.951]"
"[24.185,0.170,46.977,-0.114]","[-3.951]"
"[24.185,0.145,46.977,-0.097]","[-3.951]"
"[-0.262,-296.893,54.995,0.200]","[-0.137]"
"[-0.842,-283.058,54.991,-4.129]","[-0.058]"
"[-1.395,-270.049,54.980,-6.974]","[0.020]"
"[-1.923,-257.909,54.961,-12.016]","[0.099]"
"[-2.428,-247.164,54.937,-12.582]","[0.178]"
"[-2.913,-237.593,54.907,-16.977]","[0.256]"
"[-3.380,-229.728,54.872,-17.278]","[0.335]"
"[-3.833,-223.209,54.834,-21.079]","[0.414]"
"[-4.275,-218.487,54.791,-21.684]","[0.493]"
"[-4.709,-215.164,54.745,-24.949]","[0.571]"
"[-5.138,-213.502,54.693,-26.317]","[0.650]"
"[-5.565,-213.211,54.638,-29.127]","[0.729]"
"[-5.992,-214.244,54.577,-31.559]","[0.807]"
"[-6.423,-216.568,54.512,-34.036]","[0.886]"
"[-6.859,-219.721,54.440,-37.657]","[0.965]"
"[-7.303,-224.051,54.362,-39.961]","[1.044]"
"[-7.756,-228.630,54.278,-44.723]","[1.122]"
"[-8.219,-234.242,54.186,-47.045]","[1.201]"
"[-8.693,-239.512,54.086,-52.744]","[1.280]"
"[-9.178,-245.642,53.978,-55.276]","[1.358]"
"[-9.675,-250.910,53.861,-61.594]","[1.437]"
"[-10.183,-256.825,53.735,-64.497]","[1.516]"
"[-10.701,-261.498,53.600,-71.046]","[1.595]"
"[-11.229,-266.558,53.454,-74.419]","[1.673]"
"[-11.766,-270.186,53.299,-80.802]","[1.752]"
"[-12.310,-273.896,53.134,-84.655]","[1.831]"
"[-12.858,-273.574,52.961,-87.460]","[1.831]"
"[-13.398,-266.510,52.786,-87.566]","[1.831]"
"[-13.918,-253.254,52.613,-85.481]","[1.831]"
"[-14.405,-234.630,52.446,-81.993]","[1.831]"
"[-14.852,-211.999,52.288,-75.401]","[1.831]"
"[-15.250,-185.607,52.144,-68.379]","[1.831]"
"[-15.593,-157.305,52.017,-58.205]","[1.831]"
"[-15.877,-126.844,51.910,-48.590]","[1.831]"
"[-16.100,-96.344,51.825,-36.330]","[1.831]"
